Entity,Code,Year,Palma ratio (Pretax) (Estimated)
Bonaire Sint Eustatius and Saba,BES,2020,5.887273
Bonaire Sint Eustatius and Saba,BES,2021,5.887273
Bonaire Sint Eustatius and Saba,BES,2022,5.887273
Bonaire Sint Eustatius and Saba,BES,2023,5.887273
Bosnia and Herzegovina,BIH,1980,2.4298246
Bosnia and Herzegovina,BIH,1981,2.4325619
Bosnia and Herzegovina,BIH,1982,2.4325619
Bosnia and Herzegovina,BIH,1983,2.4298246
Bosnia and Herzegovina,BIH,1984,2.4278884
Bosnia and Herzegovina,BIH,1985,2.4278884
Bosnia and Herzegovina,BIH,1986,2.4270916
Bosnia and Herzegovina,BIH,1987,2.4251592
Bosnia and Herzegovina,BIH,1990,2.4251592
Bosnia and Herzegovina,BIH,2001,2.5699272
Bosnia and Herzegovina,BIH,2004,2.9613357
Bosnia and Herzegovina,BIH,2007,2.8399653
Bosnia and Herzegovina,BIH,2011,3.0593972
Bosnia and Herzegovina,BIH,2015,3.055409
Bosnia and Herzegovina,BIH,2022,2.942857
Bosnia and Herzegovina,BIH,2023,2.9488735
Botswana,BWA,1985,11.468926
Botswana,BWA,1993,15.579196
Botswana,BWA,2002,21.396923
Botswana,BWA,2009,16.390244
Botswana,BWA,2015,10.409894
Botswana,BWA,2022,10.386244
Botswana,BWA,2023,10.411661
Brazil,BRA,2001,10.084337
Brazil,BRA,2002,10.306229
Brazil,BRA,2003,9.915966
Brazil,BRA,2004,9.520525
Brazil,BRA,2005,10.440208
Brazil,BRA,2006,10.243197
Brazil,BRA,2007,9.220126
Brazil,BRA,2008,9.049005
Brazil,BRA,2009,8.949696
Brazil,BRA,2010,9.053272
Brazil,BRA,2011,9.158054
Brazil,BRA,2012,8.733824
Brazil,BRA,2013,8.427129
Brazil,BRA,2014,8.482659
Brazil,BRA,2015,9.103343
Brazil,BRA,2016,10.307693
Brazil,BRA,2017,10.413548
Brazil,BRA,2018,10.447842
Brazil,BRA,2019,9.787307
Brazil,BRA,2022,11.408478
Brazil,BRA,2023,11.408478
British Virgin Islands,VGB,1980,11.876858
British Virgin Islands,VGB,1981,11.925373
British Virgin Islands,VGB,1982,11.976445
British Virgin Islands,VGB,1983,12.027957
British Virgin Islands,VGB,1984,12.103896
British Virgin Islands,VGB,1985,12.156522
British Virgin Islands,VGB,1986,12.209607
British Virgin Islands,VGB,1987,12.287912
British Virgin Islands,VGB,1988,12.342163
British Virgin Islands,VGB,1989,12.510067
British Virgin Islands,VGB,1990,12.566292
British Virgin Islands,VGB,1991,12.427617
British Virgin Islands,VGB,1992,12.350332
British Virgin Islands,VGB,1993,12.27373
British Virgin Islands,VGB,1994,12.224669
British Virgin Islands,VGB,1995,12.122539
British Virgin Islands,VGB,1996,12.076419
British Virgin Islands,VGB,1997,12.002174
British Virgin Islands,VGB,1998,11.930736
British Virgin Islands,VGB,1999,11.859914
British Virgin Islands,VGB,2000,11.815054
British Virgin Islands,VGB,2001,11.702991
British Virgin Islands,VGB,2002,11.641791
British Virgin Islands,VGB,2003,11.536017
British Virgin Islands,VGB,2004,11.455696
British Virgin Islands,VGB,2005,11.378151
British Virgin Islands,VGB,2006,11.327044
British Virgin Islands,VGB,2007,11.252609
British Virgin Islands,VGB,2008,11.204166
British Virgin Islands,VGB,2009,11.109731
British Virgin Islands,VGB,2010,11.06405
British Virgin Islands,VGB,2011,10.198077
British Virgin Islands,VGB,2012,9.446043
British Virgin Islands,VGB,2013,8.798646
British Virgin Islands,VGB,2014,8.2137165
British Virgin Islands,VGB,2015,7.7140694
British Virgin Islands,VGB,2016,7.243902
British Virgin Islands,VGB,2017,6.8385773
British Virgin Islands,VGB,2018,6.462141
British Virgin Islands,VGB,2019,6.12625
British Virgin Islands,VGB,2020,5.887273
British Virgin Islands,VGB,2021,5.887273
British Virgin Islands,VGB,2022,5.887273
British Virgin Islands,VGB,2023,5.887273
Brunei,BRN,2005,2.567047
Brunei,BRN,2011,2.1964846
Brunei,BRN,2016,2.390276
Brunei,BRN,2022,2.3018746
Brunei,BRN,2023,2.3126214
Bulgaria,BGR,1980,2.5482595
Bulgaria,BGR,1981,2.5474684
Bulgaria,BGR,1982,2.5482595
Bulgaria,BGR,1983,2.546245
Bulgaria,BGR,1984,2.549842
Bulgaria,BGR,1985,2.5474684
Bulgaria,BGR,1986,2.5474684
Bulgaria,BGR,1987,2.5482595
Bulgaria,BGR,1988,2.5482595
Bulgaria,BGR,1989,2.5482595
Bulgaria,BGR,1990,2.5482595
Bulgaria,BGR,1991,2.546245
Bulgaria,BGR,1992,2.550633
Bulgaria,BGR,1993,2.546245
Bulgaria,BGR,1994,2.547826
Bulgaria,BGR,1995,2.549842
Bulgaria,BGR,1996,2.5801587
Bulgaria,BGR,1997,2.6394885
Bulgaria,BGR,1998,2.687299
Bulgaria,BGR,1999,2.7352226
Bulgaria,BGR,2000,2.741129
Bulgaria,BGR,2001,2.776518
Bulgaria,BGR,2006,2.836334
Bulgaria,BGR,2009,2.643326
Bulgaria,BGR,2010,2.7653294
Bulgaria,BGR,2011,2.7786202
Bulgaria,BGR,2012,3.1513426
Bulgaria,BGR,2013,2.7584143
Bulgaria,BGR,2014,3.0802224
Bulgaria,BGR,2015,3.1840837
Bulgaria,BGR,2016,3.5793045
Bulgaria,BGR,2017,3.8909092
Bulgaria,BGR,2018,3.8061225
Bulgaria,BGR,2022,3.2594638
Bulgaria,BGR,2023,3.2931855
Burkina Faso,BFA,1994,7.6800537
Burkina Faso,BFA,1998,8.669492
Burkina Faso,BFA,2003,6.713085
Burkina Faso,BFA,2009,5.0223804
Burkina Faso,BFA,2014,4.0216637
Burkina Faso,BFA,2022,4.3958726
Burkina Faso,BFA,2023,4.3958726
Burundi,BDI,1992,5.680272
Burundi,BDI,1998,5.6681767
Burundi,BDI,2006,3.6270492
Burundi,BDI,2013,4.6404276
Burundi,BDI,2022,4.389414
Burundi,BDI,2023,4.389414
Cambodia,KHM,2010,8.898119
Cambodia,KHM,2011,5.218646
Cambodia,KHM,2012,4.8523207
Cambodia,KHM,2013,4.952133
Cambodia,KHM,2022,5.202718
Cambodia,KHM,2023,5.2106457
Cameroon,CMR,1996,6.305523
Cameroon,CMR,2001,5.7004457
Cameroon,CMR,2007,5.7962747
Cameroon,CMR,2014,7.1353593
Cameroon,CMR,2022,5.454861
Cameroon,CMR,2023,5.454861
Canada,CAN,1921,4.5251603
Canada,CAN,1922,3.1777778
Canada,CAN,1923,2.5110457
Canada,CAN,1924,2.5824666
Canada,CAN,1925,2.4662757
Canada,CAN,1926,2.5088365
Canada,CAN,1927,2.5808606
Canada,CAN,1928,2.6709146
Canada,CAN,1929,2.7231002
Canada,CAN,1930,2.8878648
Canada,CAN,1931,3.4705882
Canada,CAN,1932,4.225377
Canada,CAN,1933,4.5798163
Canada,CAN,1934,4.5798163
Canada,CAN,1935,3.911588
Canada,CAN,1936,3.911588
Canada,CAN,1937,3.4352078
Canada,CAN,1938,4.2431235
Canada,CAN,1939,3.716205
Canada,CAN,1940,3.0915549
Canada,CAN,1941,2.620045
Canada,CAN,1942,2.09691
Canada,CAN,1943,2.0655508
Canada,CAN,1944,1.9250859
Canada,CAN,1945,1.918956
Canada,CAN,1946,1.9571527
Canada,CAN,1947,1.9813406
Canada,CAN,1948,1.8735476
Canada,CAN,1949,1.9875605
Canada,CAN,1950,1.9868784
Canada,CAN,1951,1.8005337
Canada,CAN,1952,1.8454237
Canada,CAN,1953,1.8814815
Canada,CAN,1954,2.0207756
Canada,CAN,1955,1.9779158
Canada,CAN,1956,1.9077239
Canada,CAN,1957,1.9573296
Canada,CAN,1958,1.9986188
Canada,CAN,1959,2.0013802
Canada,CAN,1960,2.033957
Canada,CAN,1961,2.0362766
Canada,CAN,1962,1.9621472
Canada,CAN,1963,1.9314129
Canada,CAN,1964,1.9634986
Canada,CAN,1965,1.9125683
Canada,CAN,1966,1.8717775
Canada,CAN,1967,1.9037542
Canada,CAN,1968,1.9219712
Canada,CAN,1969,1.9254446
Canada,CAN,1970,1.9718019
Canada,CAN,1971,1.9138048
Canada,CAN,1972,1.9479095
Canada,CAN,1973,1.9389156
Canada,CAN,1974,1.9628866
Canada,CAN,1975,2.0896358
Canada,CAN,1976,2.0193906
Canada,CAN,1977,1.9615384
Canada,CAN,1978,1.9937803
Canada,CAN,1979,2.018711
Canada,CAN,1980,2.114708
Canada,CAN,1981,1.996547
Canada,CAN,1982,1.9648275
Canada,CAN,1983,2.0295358
Canada,CAN,1984,2.0414035
Canada,CAN,1985,2.0761025
Canada,CAN,1986,2.2293234
Canada,CAN,1987,2.251506
Canada,CAN,1988,2.3252647
Canada,CAN,1989,2.4585938
Canada,CAN,1990,2.5544794
Canada,CAN,1991,2.6858108
Canada,CAN,1992,2.7239316
Canada,CAN,1993,2.9218328
Canada,CAN,1994,2.959276
Canada,CAN,1995,3.1252353
Canada,CAN,1996,3.2195818
Canada,CAN,1997,3.342637
Canada,CAN,1998,3.377413
Canada,CAN,1999,3.3551137
Canada,CAN,2000,3.522158
Canada,CAN,2001,3.4181478
Canada,CAN,2002,3.5019011
Canada,CAN,2003,3.5434575
Canada,CAN,2004,3.6005747
Canada,CAN,2005,3.6634707
Canada,CAN,2006,3.7524366
Canada,CAN,2007,3.7619512
Canada,CAN,2008,3.6036294
Canada,CAN,2009,3.4015152
Canada,CAN,2010,3.5211132
Canada,CAN,2011,3.4885497
Canada,CAN,2012,3.410816
Canada,CAN,2013,3.4104266
Canada,CAN,2014,3.3624413
Canada,CAN,2015,3.3524976
Canada,CAN,2016,3.1698806
Canada,CAN,2017,3.2368178
Canada,CAN,2018,3.1488204
Canada,CAN,2022,3.4382658
Canada,CAN,2023,3.4373233
Cape Verde,CPV,2001,10.033168
Cape Verde,CPV,2007,7.312752
Cape Verde,CPV,2015,5.526735
Cape Verde,CPV,2022,5.526735
Cape Verde,CPV,2023,5.526735
Cayman Islands,CYM,1980,11.876858
Cayman Islands,CYM,1981,11.925373
Cayman Islands,CYM,1982,11.976445
Cayman Islands,CYM,1983,12.027957
Cayman Islands,CYM,1984,12.103896
Cayman Islands,CYM,1985,12.156522
Cayman Islands,CYM,1986,12.209607
Cayman Islands,CYM,1987,12.287912
Cayman Islands,CYM,1988,12.342163
Cayman Islands,CYM,1989,12.510067
Cayman Islands,CYM,1990,12.566292
Cayman Islands,CYM,1991,12.427617
Cayman Islands,CYM,1992,12.350332
Cayman Islands,CYM,1993,12.27373
Cayman Islands,CYM,1994,12.224669
Cayman Islands,CYM,1995,12.122539
Cayman Islands,CYM,1996,12.076419
Cayman Islands,CYM,1997,12.002174
Cayman Islands,CYM,1998,11.930736
Cayman Islands,CYM,1999,11.859914
Cayman Islands,CYM,2000,11.815054
Cayman Islands,CYM,2001,11.702991
Cayman Islands,CYM,2002,11.641791
Cayman Islands,CYM,2003,11.536017
Cayman Islands,CYM,2004,11.455696
Cayman Islands,CYM,2005,11.378151
Cayman Islands,CYM,2006,11.327044
Cayman Islands,CYM,2007,11.252609
Cayman Islands,CYM,2008,11.204166
Cayman Islands,CYM,2009,11.109731
Cayman Islands,CYM,2010,11.06405
Cayman Islands,CYM,2011,10.198077
Cayman Islands,CYM,2012,9.446043
Cayman Islands,CYM,2013,8.798646
Cayman Islands,CYM,2014,8.2137165
Cayman Islands,CYM,2015,7.7140694
Cayman Islands,CYM,2016,7.243902
Cayman Islands,CYM,2017,6.8385773
Cayman Islands,CYM,2018,6.462141
Cayman Islands,CYM,2019,6.12625
Cayman Islands,CYM,2020,5.887273
Cayman Islands,CYM,2021,5.887273
Cayman Islands,CYM,2022,5.887273
Cayman Islands,CYM,2023,5.887273
Central African Republic,CAF,1992,18.325714
Central African Republic,CAF,2003,14.045752
Central African Republic,CAF,2008,12.666667
Central African Republic,CAF,2022,5.782155
Central African Republic,CAF,2023,5.782155
Central Asia (WID),,1980,5.4619226
Central Asia (WID),,1981,5.6002536
Central Asia (WID),,1982,5.7503233
Central Asia (WID),,1983,5.8593955
Central Asia (WID),,1984,5.926959
Central Asia (WID),,1985,6.090663
Central Asia (WID),,1986,6.153215
Central Asia (WID),,1987,6.2479224
Central Asia (WID),,1988,5.8363876
Central Asia (WID),,1989,5.8843627
Central Asia (WID),,1990,5.998667
Central Asia (WID),,1991,5.7378516
Central Asia (WID),,1992,6.2890735
Central Asia (WID),,1993,6.359722
Central Asia (WID),,1994,6.604225
Central Asia (WID),,1995,7.0717425
Central Asia (WID),,1996,8.092651
Central Asia (WID),,1997,7.9589906
Central Asia (WID),,1998,8.372205
Central Asia (WID),,1999,7.2978415
Central Asia (WID),,2000,6.785523
Central Asia (WID),,2001,7.3055162
Central Asia (WID),,2002,7.616836
Central Asia (WID),,2003,7.8020988
Central Asia (WID),,2004,7.6198473
Central Asia (WID),,2005,8.086687
Central Asia (WID),,2006,8.019908
Central Asia (WID),,2007,7.513314
Central Asia (WID),,2008,7.2094016
Central Asia (WID),,2009,7.3166904
Central Asia (WID),,2010,7.3218884
Central Asia (WID),,2011,7.2308803
Central Asia (WID),,2012,7.543575
Central Asia (WID),,2013,7.653092
Central Asia (WID),,2014,7.5500746
Central Asia (WID),,2015,7.125731
Central Asia (WID),,2016,7.077139
Central Asia (WID),,2017,7.296987
Central Asia (WID),,2018,7.2212768
Central Asia (WID),,2019,7.353362
Central Asia (WID),,2020,7.5982533
Central Asia (WID),,2021,7.075
Central Asia (WID),,2022,6.8077955
Central Asia (WID),,2023,6.691799
Chad,TCD,2002,4.8819876
Chad,TCD,2003,4.8819876
Chad,TCD,2011,5.8516746
Chad,TCD,2022,4.366762
Chad,TCD,2023,4.366762
Chile,CHL,2001,13.919101
Chile,CHL,2002,13.255965
Chile,CHL,2003,12.665966
Chile,CHL,2004,13.689579
Chile,CHL,2005,14.798594
Chile,CHL,2006,16.079601
Chile,CHL,2007,16.341772
Chile,CHL,2008,16.573265
Chile,CHL,2009,16.814621
Chile,CHL,2010,16.871134
Chile,CHL,2011,16.97194
Chile,CHL,2012,15.761446
Chile,CHL,2013,14.678082
Chile,CHL,2014,14.439189
Chile,CHL,2015,14.206667
Chile,CHL,2016,13.468951
Chile,CHL,2017,12.728395
Chile,CHL,2018,14.357647
Chile,CHL,2019,16.532967
Chile,CHL,2022,12.237288
Chile,CHL,2023,12.237288
China,CHN,1979,1.6104718
China,CHN,1980,1.6238426
China,CHN,1981,1.6627635
China,CHN,1982,1.7279809
China,CHN,1983,1.7220902
China,CHN,1984,1.7624475
China,CHN,1985,1.8535693
China,CHN,1986,2.0215545
China,CHN,1987,2.0313334
China,CHN,1988,2.061197
China,CHN,1989,2.2016747
China,CHN,1990,2.1633217
China,CHN,1991,2.3330882
China,CHN,1992,2.572868
China,CHN,1993,2.760552
China,CHN,1994,2.8889816
China,CHN,1995,2.7683523
China,CHN,1996,2.6893818
China,CHN,1997,2.6899285
China,CHN,1998,2.7191455
China,CHN,1999,2.8975205
China,CHN,2000,3.2161922
China,CHN,2001,3.3800738
China,CHN,2002,3.9761195
China,CHN,2003,4.189106
China,CHN,2004,4.2720737
China,CHN,2005,4.615049
China,CHN,2006,4.639344
China,CHN,2007,4.7912946
China,CHN,2008,4.7776537
China,CHN,2009,4.9257145
China,CHN,2010,5.0457745
China,CHN,2011,4.9931035
China,CHN,2012,4.836735
China,CHN,2013,4.844141
China,CHN,2014,4.71861
China,CHN,2015,4.760405
China,CHN,2016,5.0569396
China,CHN,2022,5.3268056
China,CHN,2023,5.301956
Colombia,COL,2001,20.074766
Colombia,COL,2002,20.074766
Colombia,COL,2003,15.706941
Colombia,COL,2004,16.94638
Colombia,COL,2005,15.13382
Colombia,COL,2006,15.621553
Colombia,COL,2007,16.139534
Colombia,COL,2008,16.735294
Colombia,COL,2009,14.825665
Colombia,COL,2010,14.948403
Colombia,COL,2011,14.448113
Colombia,COL,2012,13.019868
Colombia,COL,2013,13.134955
Colombia,COL,2014,11.232604
Colombia,COL,2015,10.986408
Colombia,COL,2016,10.887189
Colombia,COL,2017,12.830803
Colombia,COL,2018,13.4
Colombia,COL,2019,14.591241
Colombia,COL,2022,18.188059
Colombia,COL,2023,18.188059
Comoros,COM,1995,12.155393
Comoros,COM,2004,12.155393
Comoros,COM,2014,6.454075
Comoros,COM,2022,6.454075
Comoros,COM,2023,6.454075
Congo,COG,2005,7.365123
Congo,COG,2011,8.306428
Congo,COG,2022,8.306428
Congo,COG,2023,8.306428
Costa Rica,CRI,2011,10.507843
Costa Rica,CRI,2012,11.061602
Costa Rica,CRI,2013,12.394978
Costa Rica,CRI,2014,12.771972
Costa Rica,CRI,2015,12.997613
Costa Rica,CRI,2016,13.174642
Costa Rica,CRI,2017,12.933014
Costa Rica,CRI,2018,14.257732
Costa Rica,CRI,2019,15.991526
Costa Rica,CRI,2022,12.267469
Costa Rica,CRI,2023,12.267469
Cote d'Ivoire,CIV,1985,6.289872
Cote d'Ivoire,CIV,1986,6.289872
Cote d'Ivoire,CIV,1987,6.289872
Cote d'Ivoire,CIV,1988,6.289872
Cote d'Ivoire,CIV,1992,4.405028
Cote d'Ivoire,CIV,1993,4.1126003
Cote d'Ivoire,CIV,1995,4.4195075
Cote d'Ivoire,CIV,1998,5.1144643
Cote d'Ivoire,CIV,2002,7.209549
Cote d'Ivoire,CIV,2008,6.049822
Cote d'Ivoire,CIV,2015,5.834701
Cote d'Ivoire,CIV,2022,6.289872
Cote d'Ivoire,CIV,2023,6.289872
Croatia,HRV,1984,1.9717187
Croatia,HRV,1985,1.9919825
Croatia,HRV,1986,2.0117216
Croatia,HRV,1987,1.799169
Croatia,HRV,1988,1.7965398
Croatia,HRV,1989,2.367494
Croatia,HRV,1998,2.7369294
Croatia,HRV,1999,2.9353147
Croatia,HRV,2000,2.6778965
Croatia,HRV,2001,2.586262
Croatia,HRV,2002,2.3951182
Croatia,HRV,2003,2.2925925
Croatia,HRV,2004,2.39894
Croatia,HRV,2005,2.5096376
Croatia,HRV,2006,2.4904654
Croatia,HRV,2007,2.6448302
Croatia,HRV,2008,2.5662277
Croatia,HRV,2009,2.5240684
Croatia,HRV,2010,2.559873
Croatia,HRV,2011,2.6519294
Croatia,HRV,2012,2.624102
Croatia,HRV,2013,2.5053272
Croatia,HRV,2014,2.607338
Croatia,HRV,2015,2.5875487
Croatia,HRV,2016,2.477029
Croatia,HRV,2017,2.5050583
Croatia,HRV,2018,2.5214124
Croatia,HRV,2022,2.5138786
Croatia,HRV,2023,2.5131283
Cuba,CUB,2022,5.377698
Cuba,CUB,2023,5.377698
Curacao,CUW,1980,11.876858
Curacao,CUW,1981,11.925373
Curacao,CUW,1982,11.976445
Curacao,CUW,1983,12.027957
Curacao,CUW,1984,12.103896
Curacao,CUW,1985,12.156522
Curacao,CUW,1986,12.209607
Curacao,CUW,1987,12.287912
Curacao,CUW,1988,12.342163
Curacao,CUW,1989,12.510067
Curacao,CUW,1990,12.566292
Curacao,CUW,1991,12.427617
Curacao,CUW,1992,12.350332
Curacao,CUW,1993,12.27373
Curacao,CUW,1994,12.224669
Curacao,CUW,1995,12.122539
Curacao,CUW,1996,12.076419
Curacao,CUW,1997,12.002174
Curacao,CUW,1998,11.930736
Curacao,CUW,1999,11.859914
Curacao,CUW,2000,11.815054
Curacao,CUW,2001,11.702991
Curacao,CUW,2002,11.641791
Curacao,CUW,2003,11.536017
Curacao,CUW,2004,11.455696
Curacao,CUW,2005,11.378151
Curacao,CUW,2006,11.327044
Curacao,CUW,2007,11.252609
Curacao,CUW,2008,11.204166
Curacao,CUW,2009,11.109731
Curacao,CUW,2010,11.06405
Curacao,CUW,2011,10.198077
Curacao,CUW,2012,9.446043
Curacao,CUW,2013,8.798646
Curacao,CUW,2014,8.2137165
Curacao,CUW,2015,7.7140694
Curacao,CUW,2016,7.243902
Curacao,CUW,2017,6.8385773
Curacao,CUW,2018,6.462141
Curacao,CUW,2019,6.12625
Curacao,CUW,2020,5.887273
Curacao,CUW,2021,5.887273
Curacao,CUW,2022,5.887273
Curacao,CUW,2023,5.887273
Cyprus,CYP,1990,2.8616352
Cyprus,CYP,1996,2.9082718
Cyprus,CYP,2004,2.0684173
Cyprus,CYP,2005,2.1515367
Cyprus,CYP,2006,2.3230543
Cyprus,CYP,2007,2.2065694
Cyprus,CYP,2008,2.3503141
Cyprus,CYP,2009,2.5169616
Cyprus,CYP,2010,2.3657308
Cyprus,CYP,2011,2.9250398
Cyprus,CYP,2012,3.014658
Cyprus,CYP,2013,3.5669565
Cyprus,CYP,2014,3.1475828
Cyprus,CYP,2015,3.1426146
Cyprus,CYP,2016,2.7519379
Cyprus,CYP,2017,2.5353756
Cyprus,CYP,2022,2.3203125
Cyprus,CYP,2023,2.3271692
Czechia,CZE,1980,0.6746374
Czechia,CZE,1985,0.65266
Czechia,CZE,1988,0.6776956
Czechia,CZE,1992,1.118878
Czechia,CZE,1996,1.4677094
Czechia,CZE,2003,1.682259
Czechia,CZE,2004,1.5275916
Czechia,CZE,2005,1.5221374
Czechia,CZE,2006,1.5976769
Czechia,CZE,2007,1.4961598
Czechia,CZE,2008,1.6643871
Czechia,CZE,2009,1.4575
Czechia,CZE,2010,1.5135828
Czechia,CZE,2011,1.3911765
Czechia,CZE,2012,1.5027791
Czechia,CZE,2013,1.6244494
Czechia,CZE,2014,1.5012761
Czechia,CZE,2015,1.5571132
Czechia,CZE,2016,1.4107579
Czechia,CZE,2017,1.4038557
Czechia,CZE,2018,1.3929459
Czechia,CZE,2022,1.3434591
Czechia,CZE,2023,1.3567568
Democratic Republic of Congo,COD,2004,5.488764
Democratic Republic of Congo,COD,2005,5.4758697
Democratic Republic of Congo,COD,2008,5.4545455
Democratic Republic of Congo,COD,2012,5.4226456
Democratic Republic of Congo,COD,2022,6.477576
Democratic Republic of Congo,COD,2023,6.477576
Denmark,DNK,1980,1.6183723
Denmark,DNK,1981,1.6092592
Denmark,DNK,1982,1.5874083
Denmark,DNK,1983,1.693777
Denmark,DNK,1984,1.7657993
Denmark,DNK,1985,1.7651422
Denmark,DNK,1986,1.7012829
Denmark,DNK,1987,1.7850467
Denmark,DNK,1988,1.6751981
Denmark,DNK,1989,1.6701031
Denmark,DNK,1990,1.4461207
Denmark,DNK,1991,1.452973
Denmark,DNK,1992,1.4353887
Denmark,DNK,1993,1.659689
Denmark,DNK,1994,1.5879452
Denmark,DNK,1995,1.7385266
Denmark,DNK,1996,1.7654172
Denmark,DNK,1997,1.6973393
Denmark,DNK,1998,1.5664865
Denmark,DNK,1999,1.7286996
Denmark,DNK,2000,1.7216611
Denmark,DNK,2001,1.5910578
Denmark,DNK,2002,1.7713414
Denmark,DNK,2003,1.6735053
Denmark,DNK,2004,1.7957447
Denmark,DNK,2005,1.6555495
Denmark,DNK,2006,1.649372
Denmark,DNK,2007,1.6195652
Denmark,DNK,2008,1.6927024
Denmark,DNK,2009,1.6225352
Denmark,DNK,2010,2.0355527
Denmark,DNK,2011,2.1158657
Denmark,DNK,2012,2.206689
Denmark,DNK,2013,2.4072273
Denmark,DNK,2014,2.3116884
Denmark,DNK,2015,2.3895833
Denmark,DNK,2016,2.523742
Denmark,DNK,2017,2.3718662
Denmark,DNK,2022,2.0846493
Denmark,DNK,2023,2.0936117
Djibouti,DJI,2002,4.9354167
Djibouti,DJI,2012,6.433041
Djibouti,DJI,2013,6.14234
Djibouti,DJI,2017,5.4
Djibouti,DJI,2022,5.4
Djibouti,DJI,2023,5.4
Dominica,DMA,1980,11.876858
Dominica,DMA,1981,11.925373
Dominica,DMA,1982,11.976445
Dominica,DMA,1983,12.027957
Dominica,DMA,1984,12.103896
Dominica,DMA,1985,12.156522
Dominica,DMA,1986,12.209607
Dominica,DMA,1987,12.287912
Dominica,DMA,1988,12.342163
Dominica,DMA,1989,12.510067
Dominica,DMA,1990,12.566292
Dominica,DMA,1991,12.427617
Dominica,DMA,1992,12.350332
Dominica,DMA,1993,12.27373
Dominica,DMA,1994,12.224669
Dominica,DMA,1995,12.122539
Dominica,DMA,1996,12.076419
Dominica,DMA,1997,12.002174
Dominica,DMA,1998,11.930736
Dominica,DMA,1999,11.859914
Dominica,DMA,2000,11.815054
Dominica,DMA,2001,11.702991
Dominica,DMA,2002,11.641791
Dominica,DMA,2003,11.536017
Dominica,DMA,2004,11.455696
Dominica,DMA,2005,11.378151
Dominica,DMA,2006,11.327044
Dominica,DMA,2007,11.252609
Dominica,DMA,2008,11.204166
Dominica,DMA,2009,11.109731
Dominica,DMA,2010,11.06405
Dominica,DMA,2011,10.198077
Dominica,DMA,2012,9.446043
Dominica,DMA,2013,8.798646
Dominica,DMA,2014,8.2137165
Dominica,DMA,2015,7.7140694
Dominica,DMA,2016,7.243902
Dominica,DMA,2017,6.8385773
Dominica,DMA,2018,6.462141
Dominica,DMA,2019,6.12625
Dominica,DMA,2020,5.887273
Dominica,DMA,2021,5.887273
Dominica,DMA,2022,5.887273
Dominica,DMA,2023,5.887273
Dominican Republic,DOM,2013,15.018568
Dominican Republic,DOM,2014,13.301234
Dominican Republic,DOM,2015,13.400978
Dominican Republic,DOM,2016,12.532584
Dominican Republic,DOM,2017,10.533865
Dominican Republic,DOM,2018,11.036
Dominican Republic,DOM,2021,8.994454
Dominican Republic,DOM,2022,7.7738094
Dominican Republic,DOM,2023,7.7738094
East Africa (WID),,1980,13.634955
East Africa (WID),,1981,13.547253
East Africa (WID),,1982,13.77951
East Africa (WID),,1983,13.185745
East Africa (WID),,1984,12.75
East Africa (WID),,1985,13.554084
East Africa (WID),,1986,14.125571
